 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total Asset Turnover, Fixed Assets Turnover Frequency, Revenue per person, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Cash/Current Liability, Current Liability to Assets, Total expense/Assets, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Net Income to Total Assets, Equity to Liability,Bankrupt?
0.515770487,0.582479285,0.565769045,0.111448527,0.245248831,0.245248831,0.245248831,0.247423655,0.108134517,0.201928146,0.102095111,0.897904889,0.007661793,0.37431752,0.108090283,0.200852123,0.115442279,0.000813992,0.040779637,0.399810045,0.813497499,0.359752978,0.032240287,0.002256167,0.075516253,0.014552874,3240000000.0,0.069480872,0.113904027,0.644753448,0.459724049,0.531431826,0.823392378,0.037148014,0
0.551747672,0.603576101,0.602120028,0.133616763,0.226623404,0.226623404,0.226623404,0.254419968,0.127595473,0.208480832,0.108292771,0.891707229,0.005271395,0.372109877,0.127477323,0.207171405,0.124437781,0.000175507,0.014015246,0.399561294,0.766879777,0.286269451,0.040612248,0.002470819,0.08693361,0.011844299,4000000000.0,0.36006708,0.114210473,0.638990922,0.458357348,0.621024595,0.832948472,0.034860375,0
0.508945547,0.561218927,0.557417421,0.0705537,0.187223463,0.187223463,0.187223463,0.22293656,0.102760362,0.178052271,0.053088249,0.946911751,0.00572067,0.369950322,0.10274073,0.177060554,0.101949025,0.000193663,0.006533202,0.393760883,0.818768379,0.27231136,0.087195804,0.008715846,0.052725413,0.034569783,8970000000.0,0.234037364,0.111258474,0.641265653,0.458515342,0.637600077,0.813637175,0.072548742,0
0.516794228,0.573648059,0.55864875,0.272395991,0.189920357,0.189920357,0.189920357,0.237780089,0.117091442,0.193869097,0.13075551,0.86924449,0.006747558,0.371074275,0.117087628,0.192911545,0.152923538,0.001247465,0.024499508,0.40033016,0.816853239,0.410198071,0.002408051,0.000100891,0.126452094,0.017964525,16000000.0,0.078182671,0.110933234,0.641784171,0.459052114,0.666188271,0.82278429,0.028335789,0
0.485984498,0.559310946,0.538197976,0.079562709,0.189372551,0.189372551,0.189372551,0.224732911,0.104551747,0.18061309,0.103425341,0.896574659,0.00563616,0.369637181,0.104532057,0.179669708,0.176911544,0.000487941,0.033676542,0.396938106,0.856946969,0.569123611,0.036770151,0.001988236,0.09787336,0.010773205,2110000000.0,0.200802067,0.110933234,0.646437502,0.460128359,0.483726942,0.813723014,0.036633271,0
0.566616292,0.636066289,0.62150008,0.069440227,0.263789979,0.263789979,0.263789979,0.283256122,0.123035583,0.233185208,0.071046346,0.928953654,0.007530926,0.370465887,0.123007149,0.228293492,0.193403298,0.001191484,0.023603543,0.398283621,0.869056562,0.638963584,0.188729593,0.013240095,0.075327726,0.009353145,0.000122206,0.076698852,0.110979516,0.669333947,0.468458783,0.568754266,0.849576191,0.054242994,0
0.487788232,0.54186655,0.533486803,0.449235753,0.163457081,0.163457081,0.163457081,0.215372979,0.103411774,0.171650222,0.126099707,0.873900293,0.005322841,0.375842964,0.103375837,0.17065078,0.107946027,0.000220897,0.024393755,0.400307546,0.757570739,0.340728931,0.10483728,0.004830231,0.114947193,0.030133747,0.000107,0.295180621,0.113830729,0.647607778,0.460215352,0.612818426,0.798485947,0.029503855,0
0.508750548,0.574738334,0.560522512,0.106083612,0.182798871,0.182798871,0.182798871,0.230216508,0.109274489,0.184077728,0.119176467,0.880823533,0.005603263,0.373222645,0.10927093,0.18308574,0.301349325,0.000743637,0.055361838,0.400669365,0.815927946,0.49440816,0.046614682,0.002019896,0.122250826,0.020922133,1840000000.0,0.191367474,0.110933234,0.556185468,0.440854227,0.437896571,0.81926103,0.03140004,0
0.495929411,0.559038378,0.543819262,0.223403178,0.190931693,0.190931693,0.190931693,0.223787463,0.105691719,0.179935226,0.057230099,0.942769901,0.005806376,0.37027241,0.105647565,0.178975944,0.226386807,0.000590068,0.04622593,0.399323851,0.828445545,0.398740936,0.062322221,0.005623804,0.05845602,0.025546415,2850000000.0,0.209702856,0.110933234,0.648156743,0.461500093,0.655234751,0.812921755,0.067379229,0
0.519280456,0.582642826,0.578938915,0.0,0.202857022,0.202857022,0.202857022,0.231729224,0.109844475,0.184830911,0.060313813,0.939686187,0.005099899,0.37059338,0.109857182,0.183854913,0.185907046,0.000193663,0.045009767,0.403202099,0.813648542,0.274657908,0.019150179,0.001886932,0.053494182,0.016566569,1170000000.0,0.587738951,0.110933234,0.647400605,0.461087768,0.591358804,0.824036421,0.063970147,0
0.475357091,0.544537724,0.527811981,0.0,0.17462391,0.17462391,0.17462391,0.21698024,0.099503298,0.172478723,0.058197539,0.941802461,0.005412607,0.371453399,0.099361636,0.171442576,0.058470765,0.000118014,0.010072999,0.395660433,0.896473628,0.550534285,0.335985606,0.081878733,0.021344517,0.022740907,0.000652178,0.379991534,0.115759614,0.589954632,0.437067352,0.615645264,0.803598119,0.066278573,0
0.517379223,0.573975142,0.558220461,0.27887438,0.177531499,0.177531499,0.177531499,0.236078283,0.128654018,0.197860963,0.190222813,0.809777187,0.00937038,0.376137093,0.128617259,0.192753186,0.35982009,0.007921288,0.046572566,0.40140431,0.838874701,0.661081072,0.223686637,0.005997439,0.197869514,0.040487724,7240000000.0,0.021986626,0.110933234,0.697955674,0.466694529,0.615116255,0.817014622,0.018331276,0
0.427923756,0.525294374,0.510626907,0.0,0.168640175,0.168640175,0.168640175,0.212158457,0.087615015,0.161482263,0.089488164,0.910511836,0.007511571,0.37060009,0.087628446,0.163283312,0.193403298,0.001208127,0.011471292,0.388627575,0.914311776,0.362906908,0.088193603,0.004886998,0.095494722,0.037388482,7650000000.0,0.070841828,0.110933234,0.633381179,0.456605728,0.321764821,0.792870855,0.042723803,0
0.424950032,0.483264283,0.471438514,0.0,0.172896212,0.172896212,0.172896212,0.198260376,0.083869392,0.157415079,0.110227651,0.889772349,0.008232536,0.369637181,0.083842233,0.156443707,0.182908546,0.001944956,0.014922962,0.388480586,0.892191531,0.705837961,0.163447756,0.007424873,0.116591219,0.038329405,9280000000.0,0.05070981,0.110933234,0.633239381,0.457056424,0.542149832,0.766763091,0.034191044,0
0.481840784,0.545300916,0.539322234,0.0,0.166111837,0.166111837,0.166111837,0.21698024,0.095594821,0.17172554,0.049611513,0.950388487,0.005926482,0.369652839,0.095559138,0.17073373,0.074962519,0.000204254,0.005713614,0.392110083,0.881462229,0.452029213,0.090295504,0.01654877,0.028539162,0.03363648,0.000126863,0.195166625,0.110975286,0.656058439,0.465654043,0.606521981,0.804606713,0.07752389,0
0.406425194,0.429786306,0.446704856,0.0,0.166533227,0.166533227,0.166533227,0.188522265,0.073772494,0.150711757,0.090878858,0.909121142,0.005070033,0.374490866,0.073794519,0.149732298,0.005997001,378000000.0,0.000831338,0.375658624,0.770541163,0.192590392,0.045491042,0.005969243,0.040050496,0.03217587,0.000906372,0.701425256,0.118749822,0.587994111,0.444143352,0.514013712,0.734826381,0.042037028,0
0.588992346,0.629851723,0.62503346,0.194857779,0.197589651,0.197589651,0.197589651,0.252623617,0.126374074,0.20810424,0.104785803,0.895214197,0.005210883,0.370332802,0.126337388,0.207194028,0.299850075,0.000424395,0.070469868,0.414599398,0.805788616,0.40846975,0.264315695,0.013499203,0.103650037,0.024873026,0.000111968,0.370663458,0.110933234,0.643053558,0.459304366,0.632277108,0.844837074,0.036122475,0
0.534636572,0.603358046,0.586112747,0.089179067,0.184189457,0.184189457,0.184189457,0.236551007,0.107320251,0.189575958,0.066753333,0.933246667,0.005991443,0.369823948,0.106160535,0.186780786,0.089955022,0.000260992,0.015674985,0.400352774,0.771838142,0.209847946,0.102820237,0.010468908,0.051753288,0.013765833,0.000127522,0.172191068,0.110933234,0.677889627,0.47216745,0.649211107,0.837772958,0.057777165,0
0.482425779,0.548517226,0.530917073,0.248102035,0.197252539,0.197252539,0.197252539,0.229932873,0.125152675,0.187467048,0.24207153,0.75792847,0.175089038,0.410427147,0.125116029,0.185144408,0.04197901,0.064043586,0.210992465,0.528595011,0.791961131,0.078291136,0.005847572,0.00012399,0.250330065,0.007058485,1790000000.0,0.000311988,0.110988987,0.635556274,0.458489401,0.438036113,0.801566055,0.013547116,0
0.49368693,0.539467946,0.543230366,0.113371799,0.175045299,0.175045299,0.175045299,0.216602061,0.098200472,0.172102132,0.124618315,0.875381685,0.005150455,0.373823205,0.098221701,0.171110776,0.103448276,0.000142978,0.006348134,0.392596278,0.817769363,0.312840255,0.099480777,0.005071548,0.103838129,0.019059653,0.000107794,0.400338097,0.112621601,0.639806283,0.458639265,0.587178176,0.799927035,0.029890144,0
0.471554624,0.532871784,0.524492746,0.0,0.196451898,0.196451898,0.196451898,0.214616621,0.092500611,0.169014085,0.079813768,0.920186232,0.005589275,0.37133709,0.092522025,0.168071789,0.070464768,0.000182316,0.006727083,0.39104724,0.791264208,0.272033546,0.038686533,0.003617617,0.056392964,0.014572717,6850000000.0,0.252080184,0.112788641,0.606365478,0.44788011,0.55966205,0.796148959,0.048139984,0
0.484863257,0.543065853,0.539161625,0.065492459,0.171505626,0.171505626,0.171505626,0.2149948,0.099991857,0.170445131,0.137739215,0.862260785,0.005016641,0.378100934,0.099956031,0.169474399,0.190404798,0.000172481,0.020554323,0.393647814,0.762491419,0.298381462,0.072570695,0.003476345,0.110539449,0.022213367,4010000000.0,0.608504883,0.116959817,0.657905191,0.462039548,0.627771356,0.796970121,0.02672652,0
0.547847706,0.594199738,0.591466353,0.17177852,0.214403101,0.214403101,0.214403101,0.247707289,0.147870695,0.200271146,0.118329957,0.881670043,0.005677511,0.372846876,0.147304053,0.198997059,0.133433283,0.000389596,0.014652703,0.406164492,0.8181059,0.522367771,0.121609011,0.005871726,0.109663964,0.028828029,0.000122011,0.188201421,0.112736144,0.676171791,0.466382407,0.590869748,0.82603149,0.031647571,0
0.485594501,0.547208897,0.542427325,0.0,0.234798365,0.234798365,0.234798365,0.219060225,0.10422604,0.173307223,0.158599631,0.841400369,0.004960384,0.377227495,0.104247073,0.171291758,0.07946027,8550000000.0,0.004209568,0.392607585,0.737522795,0.164793704,0.015249618,0.000625876,0.129097725,0.022324976,2340000000.0,0.541183783,0.110933234,0.638066811,0.45849157,0.59933926,0.79893686,0.022742155,0
0.561448837,0.619494113,0.603940254,0.185949995,0.179469892,0.179469892,0.179469892,0.236361917,0.114974351,0.191910823,0.062792877,0.937207123,0.007093413,0.371087695,0.114986891,0.190415504,0.404797601,0.00200245,0.126093151,0.422333281,0.905561819,0.789033484,0.079984839,0.006416481,0.065814443,0.023555936,2460000000.0,0.093971081,0.110933234,0.592496829,0.439577123,0.517308578,0.841028094,0.061450434,0
0.430214986,0.456334496,0.478291129,0.0,0.15570351,0.15570351,0.15570351,0.196369481,0.083543685,0.148602847,0.174955407,0.825044593,0.004957881,0.381734488,0.083508395,0.147568057,0.052473763,469000000.0,0.007984372,0.385393817,0.713446733,0.112069011,0.017315886,0.000696825,0.131673938,0.035975408,3290000000.0,0.595359423,0.117878004,0.635643424,0.458208348,0.577214205,0.744052503,0.020266701,0
0.480865792,0.520224597,0.526955404,0.0,0.16885087,0.16885087,0.16885087,0.211402099,0.092174904,0.167357084,0.076337032,0.923662968,0.005004127,0.372956476,0.092147475,0.166360003,0.037481259,2420000000.0,0.003992186,0.390323602,0.720728356,0.062585474,0.058288317,0.00575104,0.053421982,0.014948055,0.000165891,0.796731677,0.113645362,0.658648265,0.464382699,0.578364506,0.788511237,0.050388693,0
0.435236192,0.498855212,0.485786177,0.0,0.183515233,0.183515233,0.183515233,0.192020422,0.095513395,0.147924983,0.175529824,0.824470176,0.008563709,0.37950895,0.095502141,0.149181811,0.242878561,0.004032133,0.147440624,0.39233622,0.810300431,0.62173579,0.091381522,0.002934288,0.165140301,0.031571916,4040000000.0,0.031316116,0.11200925,0.611322489,0.454664646,0.576034235,0.773658527,0.020186449,1
0.520109199,0.569068905,0.567053911,0.260856362,0.181745396,0.181745396,0.181745396,0.225867448,0.111473007,0.184680274,0.139341536,0.860658464,0.005489414,0.374965051,0.111493804,0.181192972,0.260869565,0.000484159,0.038552943,0.400284932,0.844577516,0.515221167,0.0550967,0.002775146,0.105104656,0.020022143,2860000000.0,0.243025446,0.118297607,0.660710212,0.462520432,0.531959727,0.811072694,0.026375451,0
0.512748013,0.575719581,0.559398255,0.195363903,0.202983439,0.202983439,0.202983439,0.232201948,0.111961567,0.187693003,0.069897512,0.930102488,0.007185043,0.370241096,0.111966063,0.186712918,0.157421289,0.000913849,0.051331463,0.408663305,0.814699285,0.427188174,0.080851033,0.006341062,0.067329347,0.020607288,5860000000.0,0.08774848,0.110933234,0.6550263,0.463547206,0.569883534,0.820881077,0.055148903,0
0.495685663,0.550915831,0.542962685,0.392448628,0.177447221,0.177447221,0.177447221,0.217831143,0.109844475,0.176621225,0.121292741,0.878707259,0.00547526,0.37450876,0.109873467,0.175657944,0.347826087,0.000738342,0.033279967,0.396372764,0.825695871,0.394951276,0.008772791,0.000490883,0.094563303,0.035891062,258000000.0,0.254953362,0.115498978,0.643428364,0.459378687,0.645146286,0.804194657,0.030800865,0
0.500219373,0.559692543,0.551742599,0.149002936,0.182925288,0.182925288,0.182925288,0.226434717,0.108134517,0.180839045,0.14218339,0.85781661,0.005554848,0.375614819,0.10811471,0.179873313,0.116941529,0.000278391,0.021626544,0.398588906,0.810836305,0.452628183,0.056415204,0.002797836,0.106754573,0.013399265,5450000000.0,0.214248598,0.117318129,0.615376835,0.454341955,0.59626005,0.810861196,0.025780114,0
0.459123483,0.510957261,0.505808662,0.0,0.165732586,0.165521891,0.165521891,0.202514891,0.105447439,0.160126535,0.166520543,0.833479457,0.006531847,0.378907272,0.105264872,0.160266948,0.166416792,0.00069976,0.04128784,0.399663056,0.766207063,0.440059424,0.10301112,0.004013781,0.13600644,0.042213557,6340000000.0,0.086908857,0.118779025,0.659895,0.461879454,0.63864435,0.781470021,0.021484238,0
0.4970994,0.514555168,0.537234327,0.0,0.150815389,0.150815389,0.150815389,0.210929375,0.095350541,0.166302629,0.142334553,0.857665447,0.005163943,0.378510254,0.095355578,0.16534198,0.073463268,7720000000.0,0.013283786,0.392110083,0.7571826,0.229555449,0.045227443,0.00327103,0.073053023,0.021541229,6210000000.0,0.4861409,0.125008754,0.62000248,0.45517381,0.571034784,0.781448317,0.025752459,0
0.499341881,0.562799826,0.547031426,0.166616054,0.175761662,0.175761662,0.175761662,0.228231067,0.10422604,0.184680274,0.20440185,0.79559815,0.006101342,0.389974568,0.104198218,0.182082799,0.257871064,0.001545525,0.123469882,0.400872888,0.793045744,0.787946601,0.09552694,0.002565259,0.197559376,0.009333351,4540000000.0,0.074269207,0.115627733,0.667532939,0.462366864,0.507085231,0.807993384,0.016787398,0
0.496563155,0.559201919,0.546496065,0.176029963,0.184400152,0.184400152,0.184400152,0.223220195,0.100154711,0.178278226,0.068567282,0.931432718,0.00657584,0.371585366,0.100045597,0.177211372,0.070464768,0.000264774,0.068751377,0.410642003,0.778183283,0.109879788,0.009159559,0.00229932,0.020707101,0.006462832,1410000000.0,0.13417168,0.115248308,0.640478275,0.458393292,0.593659,0.812064216,0.056220247,0
0.476039585,0.520006542,0.521494727,0.0,0.224347899,0.224347899,0.224347899,0.205918502,0.096979073,0.163515854,0.092390483,0.907609517,0.005749091,0.373825442,0.09692706,0.162589548,0.053973013,0.000119527,0.014652703,0.392878949,0.755199638,0.129391782,0.033219479,0.003610462,0.048452944,0.01260424,6290000000.0,0.232610945,0.117791697,0.655920083,0.462796203,0.587646513,0.787253467,0.04130431,0
0.559108858,0.607991714,0.623802131,0.0,0.181071173,0.181071173,0.181071173,0.238441902,0.11619575,0.188295549,0.099192793,0.900807207,0.005059938,0.372229541,0.116159396,0.187301109,0.133433283,0.000111962,0.006415698,0.395841342,0.782974142,0.302036855,0.079816812,0.005862178,0.071930331,0.012579868,7110000000.0,0.639220646,0.115840213,0.625773687,0.454928902,0.661248966,0.836349764,0.038305306,0
0.555745137,0.539740515,0.589485518,0.479906873,0.199443766,0.199443766,0.199443766,0.218776591,0.104307467,0.174361678,0.128609003,0.871390997,0.005100289,0.377229731,0.103872523,0.173282558,0.050974513,3860000000.0,0.00896259,0.395547364,0.784053028,0.199320526,0.131878928,0.029096379,0.02362613,0.010011258,0.000281177,0.687074337,0.130013415,0.671023492,0.464817713,0.667677375,0.799176247,0.028863495,0
0.48461951,0.534888792,0.532148402,0.98886527,0.166364671,0.166364671,0.166364671,0.214427531,0.094129143,0.17006854,0.124981105,0.875018895,0.005446728,0.374799534,0.094085365,0.16906719,0.557721139,0.000857112,0.014781957,0.391793492,0.728507706,0.165190701,0.093508457,0.005789127,0.08542154,0.108327959,1970000000.0,0.280495315,0.1182919,0.646717428,0.460042865,0.585552925,0.795949651,0.0297962,0
0.497733145,0.566343218,0.550725414,0.085433748,0.203910497,0.203910497,0.203910497,0.240900066,0.117417148,0.19371846,0.190222813,0.809777187,0.010620098,0.381538775,0.117405182,0.191968931,0.370314843,0.012121363,0.116786863,0.401845277,0.83115297,0.734076866,0.066280918,0.00177073,0.198584111,0.025768937,2030000000.0,0.017332986,0.110933234,0.625011804,0.45685834,0.511321959,0.813044802,0.018331275,0
0.472578365,0.538323157,0.527704909,0.0,0.179849142,0.179849142,0.179849142,0.217452964,0.097141927,0.171198313,0.112071832,0.887928168,0.005392418,0.372153493,0.096975915,0.170115376,0.11994003,0.000258722,0.018421632,0.392912869,0.818192419,0.372966994,0.059508088,0.00355393,0.088569171,0.017043979,5310000000.0,0.272525731,0.112247771,0.653751031,0.461712654,0.596028979,0.799600558,0.033583623,0
0.564715059,0.605593109,0.620429359,0.0,0.183304538,0.183304538,0.183304538,0.232674671,0.110495888,0.18656323,0.068264958,0.931735042,0.005190444,0.371341563,0.110508574,0.182226076,0.085457271,8020000000.0,0.011518294,0.401901811,0.824240868,0.282946402,0.025536045,0.002840843,0.047325538,0.016639524,3990000000.0,0.510927854,0.114244231,0.653314112,0.463024545,0.583412646,0.829949604,0.056481588,0
0.494076927,0.556803314,0.546174849,0.0,0.173907547,0.173907547,0.173907547,0.222652926,0.103330348,0.176470588,0.12310669,0.87689331,0.005306879,0.374409226,0.103302555,0.175476963,0.112443778,0.000182316,0.014309005,0.395603899,0.847652485,0.421629858,0.091751456,0.007030005,0.068930154,0.038763316,8850000000.0,0.375707361,0.120950168,0.603861677,0.451234725,0.57668327,0.809869803,0.030293652,0
0.440891142,0.506378107,0.489694309,0.0,0.180818339,0.180818339,0.180818339,0.207336674,0.096490514,0.16457031,0.040934789,0.959065211,0.075130587,0.370445756,0.096446659,0.163607571,0.172413793,0.020763594,0.074996695,0.394371452,0.849794586,0.482606985,0.100020744,0.015875087,0.033028432,0.030700169,6030000000.0,0.003467762,0.110933234,0.638380084,0.45664258,0.576951872,0.78063034,0.093152265,0
0.470140886,0.525894025,0.519460357,0.0,0.236989592,0.236989592,0.236989592,0.209322114,0.095187688,0.164193718,0.12540436,0.87459564,0.005427429,0.373951817,0.09519273,0.163396426,0.140929535,0.000289739,0.018216001,0.391929174,0.759927146,0.352955138,0.081161903,0.003861291,0.111304169,0.013441037,6340000000.0,0.25574753,0.114210623,0.64115248,0.458915265,0.567188817,0.791207301,0.029682651,0
